"subj_idx","stim","stim_PM","stim_noPM","rt","response","trialno","TBdist","TSdist","SBdist","Helpful"
"1","Rem","PM","noPM","0.61243","1","13","0.00013889","0.33333","0.33347","7"
"1","Rem","PM","noPM","1.2419","0","14","0.00013889","0.083333","0.083472","7"
"1","Rem","PM","noPM","0.67147","0","15","0.00013889","0.083333","0.083472","7"
"1","Rem","PM","noPM","0.68943","1","17","0.00013889","0.083333","0.083472","7"
"1","Rem","PM","noPM","0.70023","1","18","0.00013889","0.16667","0.16653","7"
"1","Rem","PM","noPM","0.66373","1","19","0.00013889","0.41667","0.41681","7"
"1","Rem","PM","noPM","0.68479","1","20","0.00013889","0.33333","0.33347","7"
"1","Rem","PM","noPM","0.67083","1","21","0.00013889","0.41667","0.41681","7"
"1","Rem","PM","noPM","0.81701","1","23","0.00013889","0.5","0.49986","7"
"1","Rem","PM","noPM","0.60612","1","24","0.00013889","0.16667","0.16681","7"
"1","Rem","PM","noPM","0.87948","1","25","0.00013889","0.16667","0.16681","7"
"1","Rem","PM","noPM","0.58599","1","26","0.00013889","0.33333","0.33319","7"
"1","Rem","PM","noPM","0.7281","1","27","0.00013889","0.16667","0.16653","7"
"1","Rem","PM","noPM","0.62519","1","28","0.00013889","0.5","0.49986","7"
"1","Rem","PM","noPM","0.68548","1","29","0.00013889","0.33333","0.33319","7"
"1","Rem","PM","noPM","0.79306","1","30","0.00013889","0.16667","0.16681","7"
"1","Rem","PM","noPM","0.9284","1","1","0.016528","0.33333","0.31681","7"
"1","Rem","PM","noPM","0.80818","1","2","0.016528","0.33333","0.31681","7"
"1","Rem","PM","noPM","0.72625","1","3","0.016528","0.41667","0.43319","7"
"1","Rem","PM","noPM","0.85629","1","4","0.016528","0.25","0.26653","7"
"1","Rem","PM","noPM","0.64297","1","5","0.016528","0.25","0.23347","7"
"1","Rem","PM","noPM","0.7268","1","6","0.016528","0.25","0.26653","7"
"1","Rem","PM","noPM","0.90551","1","7","0.016528","0.41667","0.40014","7"
"1","Rem","PM","noPM","0.70858","1","8","0.016528","0.083333","0.099861","7"
"1","Rem","PM","noPM","0.91928","1","9","0.016528","0.083333","0.066806","7"
"1","Rem","PM","noPM","0.71283","1","10","0.016528","0.41667","0.40014","7"
"1","Rem","PM","noPM","0.70626","1","11","0.016528","0.25","0.26653","7"
"1","Rem","PM","noPM","0.76517","1","12","0.016528","0.083333","0.066806","7"
"1","Rem","PM","noPM","0.54959","1","13","0.016528","0.083333","0.099861","7"
"1","Rem","PM","noPM","0.66302","1","14","0.016528","0.41667","0.40014","7"
"1","Rem","PM","noPM","0.87676","1","15","0.016528","0.41667","0.43319","7"
"1","Rem","PM","noPM","0.66559","1","16","0.016528","0.25","0.23347","7"
"1","Rem","PM","noPM","0.61256","1","18","0.016528","0.083333","0.099861","7"
"1","Rem","PM","noPM","0.89757","0","19","0.016528","0.41667","0.40014","7"
"1","Rem","PM","noPM","0.98342","1","21","0.016528","0.083333","0.066806","7"
"1","Rem","PM","noPM","0.68661","1","22","0.016528","0.083333","0.099861","7"
"1","Rem","PM","noPM","0.72107","1","23","0.016528","0.41667","0.43319","7"
"1","Rem","PM","noPM","0.98025","1","24","0.016528","0.25","0.23347","7"
"1","Rem","PM","noPM","0.71618","1","25","0.016528","0.33333","0.31681","7"
"1","Rem","PM","noPM","0.74984","1","26","0.016528","0.41667","0.43319","7"
"1","Rem","PM","noPM","0.61506","0","27","0.016528","0.33333","0.31681","7"
"1","Rem","PM","noPM","0.59012","1","28","0.016528","0.25","0.23347","7"
"1","Rem","PM","noPM","0.71061","1","29","0.016528","0.083333","0.066806","7"
"1","Rem","PM","noPM","0.80229","1","30","0.016528","0.25","0.26653","7"
"1","Rem","PM","noPM","1.0852","1","1","0.0071944","0.25","0.24281","7"
"1","Rem","PM","noPM","0.58227","1","2","0.0071944","0.41667","0.42386","7"
"1","Rem","PM","noPM","0.74682","1","3","0.0071944","0.25","0.25719","7"
"1","Rem","PM","noPM","0.71377","1","4","0.0071944","0.25","0.25719","7"
"1","Rem","PM","noPM","0.60535","1","5","0.0071944","0.41667","0.42386","7"
"1","Rem","PM","noPM","0.53149","1","6","0.0071944","0.33333","0.34053","7"
"1","Rem","PM","noPM","1.3277","1","7","0.0071944","0.41667","0.40947","7"
"1","Rem","PM","noPM","0.63157","1","8","0.0071944","0.25","0.24281","7"
"1","Rem","PM","noPM","0.7488","1","9","0.0071944","0.083333","0.090528","7"
"1","Rem","PM","noPM","0.58033","1","10","0.0071944","0.33333","0.34053","7"
"1","Rem","PM","noPM","0.74602","1","11","0.0071944","0.25","0.25719","7"
"1","Rem","PM","noPM","0.65327","1","13","0.0071944","0.083333","0.090528","7"
"1","Rem","PM","noPM","0.59431","1","14","0.0071944","0.083333","0.076139","7"
"1","Rem","PM","noPM","0.52075","1","15","0.0071944","0.25","0.24281","7"
"1","Rem","PM","noPM","0.73067","1","16","0.0071944","0.083333","0.076139","7"
"1","Rem","PM","noPM","1.0208","0","18","0.0071944","0.41667","0.40947","7"
"1","Rem","PM","noPM","1.0403","1","19","0.0071944","0.083333","0.076139","7"
"1","Rem","PM","noPM","0.8527","1","20","0.0071944","0.41667","0.42386","7"
"1","Rem","PM","noPM","0.73424","1","21","0.0071944","0.083333","0.090528","7"
"1","Rem","PM","noPM","0.55989","1","22","0.0071944","0.41667","0.40947","7"
"1","Rem","PM","noPM","0.54474","1","23","0.0071944","0.25","0.25719","7"
"1","Rem","PM","noPM","0.65977","1","24","0.0071944","0.25","0.24281","7"
"1","Rem","PM","noPM","0.71094","1","25","0.0071944","0.33333","0.34053","7"
"1","Rem","PM","noPM","0.72149","1","26","0.0071944","0.083333","0.090528","7"
"1","Rem","PM","noPM","0.95532","1","27","0.0071944","0.33333","0.34053","7"
"1","Rem","PM","noPM","0.97133","0","28","0.0071944","0.083333","0.076139","7"
"1","Rem","PM","noPM","0.6749","1","29","0.0071944","0.41667","0.42386","7"
"1","Rem","PM","noPM","0.61571","1","30","0.0071944","0.41667","0.40947","7"
"1","Rem","PM","noPM","1.3515","1","1","0.012528","0.33333","0.32081","7"
"1","Rem","PM","noPM","0.69542","0","2","0.012528","0.33333","0.34586","7"
"1","Rem","PM","noPM","0.93742","1","3","0.012528","0.33333","0.32081","7"
"1","Rem","PM","noPM","0.66555","1","4","0.012528","0.5","0.48747","7"
"1","Rem","PM","noPM","0.92925","1","6","0.012528","0.16667","0.17919","7"
"1","Rem","PM","noPM","0.58552","1","7","0.012528","0.5","0.48747","7"
"1","Rem","PM","noPM","0.59152","1","8","0.012528","0.5","0.48747","7"
"1","Rem","PM","noPM","0.59978","1","9","0.012528","0.33333","0.34586","7"
"1","Rem","PM","noPM","0.6229","1","10","0.012528","0.16667","0.17919","7"
"1","Rem","PM","noPM","0.78035","1","11","0.012528","0.25","0.23747","7"
"1","Rem","PM","noPM","0.55537","0","12","0.012528","0.33333","0.34586","7"
"1","Rem","PM","noPM","1.1338","1","13","0.012528","0.5","0.48747","7"
"1","Rem","PM","noPM","0.9596","1","14","0.012528","0.16667","0.15414","7"
"1","Rem","PM","noPM","0.62312","1","15","0.012528","0.41667","0.42919","7"
"1","Rem","PM","noPM","0.57526","1","16","0.012528","0.41667","0.42919","7"
"1","Rem","PM","noPM","0.87159","1","17","0.012528","0.25","0.23747","7"
"1","Rem","PM","noPM","0.54394","1","18","0.012528","0.16667","0.17919","7"
"1","Rem","PM","noPM","0.60205","1","19","0.012528","0.25","0.23747","7"
"1","Rem","PM","noPM","0.60937","1","20","0.012528","0.41667","0.42919","7"
"1","Rem","PM","noPM","0.59279","1","21","0.012528","0.33333","0.32081","7"
"1","Rem","PM","noPM","0.70628","1","24","0.012528","0.16667","0.15414","7"
"1","Rem","PM","noPM","1.1983","1","25","0.012528","0.41667","0.42919","7"
"1","Rem","PM","noPM","1.1432","1","26","0.012528","0.16667","0.15414","7"
"1","Rem","PM","noPM","0.75921","1","27","0.012528","0.33333","0.34586","7"
"1","Rem","PM","noPM","0.83934","1","28","0.012528","0.25","0.23747","7"
"1","Rem","PM","noPM","0.65402","1","29","0.012528","0.16667","0.17919","7"
"1","Rem","PM","noPM","0.71444","1","30","0.012528","0.33333","0.32081","7"
"1","Uad","PM","PM","1.2225","0","1","0.24653","0.25","0.0034722","7"
"1","Uad","PM","PM","0.65085","1","2","0.24653","0.41667","0.33681","7"
"1","Uad","PM","PM","0.83288","1","3","0.24653","0.083333","0.16319","7"
"1","Uad","PM","PM","0.7417","1","4","0.24653","0.41667","0.33681","7"
"1","Uad","PM","PM","0.62893","1","5","0.24653","0.083333","0.32986","7"
"1","Uad","PM","PM","1.0509","0","6","0.24653","0.41667","0.17014","7"
"1","Uad","PM","PM","0.74261","1","7","0.24653","0.33333","0.086806","7"
"1","Uad","PM","PM","0.64071","1","8","0.24653","0.41667","0.33681","7"
"1","Uad","PM","PM","0.65503","1","9","0.24653","0.41667","0.17014","7"
"1","Uad","PM","PM","1.837","1","10","0.24653","0.083333","0.16319","7"
"1","Uad","PM","PM","1.2814","1","11","0.24653","0.33333","0.086806","7"
"1","Uad","PM","PM","0.75676","1","12","0.24653","0.083333","0.32986","7"
"1","Uad","PM","PM","0.59008","1","13","0.24653","0.41667","0.33681","7"
"1","Uad","PM","PM","0.82069","1","14","0.24653","0.33333","0.086806","7"
"1","Uad","PM","PM","0.81127","1","15","0.24653","0.25","0.0034722","7"
"1","Uad","PM","PM","1.0832","0","16","0.24653","0.083333","0.16319","7"
"1","Uad","PM","PM","0.56626","1","17","0.24653","0.25","0.49653","7"
"1","Uad","PM","PM","0.7346","1","18","0.24653","0.33333","0.086806","7"
"1","Uad","PM","PM","0.85928","1","20","0.24653","0.25","0.49653","7"
"1","Uad","PM","PM","0.67155","1","21","0.24653","0.41667","0.17014","7"
"1","Uad","PM","PM","0.65895","1","22","0.24653","0.25","0.0034722","7"
"1","Uad","PM","PM","0.81988","0","24","0.24653","0.25","0.49653","7"
"1","Uad","PM","PM","0.81596","1","25","0.24653","0.083333","0.32986","7"
"1","Uad","PM","PM","0.81202","1","27","0.24653","0.083333","0.16319","7"
"1","Uad","PM","PM","0.80496","1","29","0.24653","0.41667","0.17014","7"
"1","Uad","PM","PM","1.1626","1","30","0.24653","0.25","0.0034722","7"
"1","Uad","PM","PM","0.6159","1","1","0.0034722","0.33333","0.33681","7"
"1","Uad","PM","PM","1.4049","1","3","0.0034722","0.33333","0.32986","7"
"1","Uad","PM","PM","0.49086","1","4","0.0034722","0.5","0.49653","7"
"1","Uad","PM","PM","0.6695","0","5","0.0034722","0.16667","0.16319","7"
"1","Uad","PM","PM","0.88047","1","6","0.0034722","0.16667","0.16319","7"
"1","Uad","PM","PM","0.84834","1","7","0.0034722","0.5","0.49653","7"
"1","Uad","PM","PM","0.66305","1","8","0.0034722","0.33333","0.32986","7"
"1","Uad","PM","PM","0.74799","1","9","0.0034722","0.083333","0.086806","7"
"1","Uad","PM","PM","0.86953","1","10","0.0034722","0.25","0.24653","7"
"1","Uad","PM","PM","0.55872","1","11","0.0034722","0.33333","0.32986","7"
"1","Uad","PM","PM","1.2546","0","12","0.0034722","0.16667","0.17014","7"
"1","Uad","PM","PM","1.7961","1","13","0.0034722","0.083333","0.086806","7"
"1","Uad","PM","PM","0.76694","1","14","0.0034722","0.33333","0.33681","7"
"1","Uad","PM","PM","1.0058","1","15","0.0034722","0.16667","0.16319","7"
"1","Uad","PM","PM","0.67577","1","16","0.0034722","0.33333","0.32986","7"
"1","Uad","PM","PM","0.98049","1","17","0.0034722","0.5","0.49653","7"
"1","Uad","PM","PM","1.2949","0","18","0.0034722","0.5","0.49653","7"
"1","Uad","PM","PM","1.1933","1","19","0.0034722","0.083333","0.086806","7"
"1","Uad","PM","PM","1.4327","1","20","0.0034722","0.33333","0.33681","7"
"1","Uad","PM","PM","0.64533","1","21","0.0034722","0.083333","0.086806","7"
"1","Uad","PM","PM","0.69394","1","23","0.0034722","0.25","0.24653","7"
"1","Uad","PM","PM","1.0213","1","24","0.0034722","0.16667","0.17014","7"
"1","Uad","PM","PM","0.62543","1","25","0.0034722","0.16667","0.17014","7"
"1","Uad","PM","PM","0.89401","1","26","0.0034722","0.25","0.24653","7"
"1","Uad","PM","PM","0.55222","1","27","0.0034722","0.33333","0.33681","7"
"1","Uad","PM","PM","0.69643","1","28","0.0034722","0.16667","0.16319","7"
"1","Uad","PM","PM","0.64765","1","1","0.0034722","0.5","0.49653","7"
"1","Uad","PM","PM","0.49972","1","2","0.0034722","0.16667","0.16319","7"
"1","Uad","PM","PM","0.7031","1","3","0.0034722","0.25","0.24653","7"
"1","Uad","PM","PM","0.86333","1","4","0.0034722","0.16667","0.17014","7"
"1","Uad","PM","PM","0.61239","1","5","0.0034722","0.33333","0.33681","7"
"1","Uad","PM","PM","0.79223","1","6","0.0034722","0.33333","0.32986","7"
"1","Uad","PM","PM","1.3042","1","10","0.0034722","0.25","0.24653","7"
"1","Uad","PM","PM","1.2777","1","11","0.0034722","0.5","0.49653","7"
"1","Uad","PM","PM","0.48978","1","12","0.0034722","0.16667","0.17014","7"
"1","Uad","PM","PM","0.63671","1","13","0.0034722","0.16667","0.16319","7"
"1","Uad","PM","PM","0.62597","1","14","0.0034722","0.5","0.49653","7"
"1","Uad","PM","PM","0.54959","1","15","0.0034722","0.33333","0.32986","7"
"1","Uad","PM","PM","0.70216","1","16","0.0034722","0.33333","0.32986","7"
"1","Uad","PM","PM","0.68706","1","17","0.0034722","0.083333","0.086806","7"
"1","Uad","PM","PM","1.3116","1","18","0.0034722","0.33333","0.33681","7"
"1","Uad","PM","PM","0.70489","1","19","0.0034722","0.16667","0.17014","7"
"1","Uad","PM","PM","0.57153","1","20","0.0034722","0.25","0.24653","7"
"1","Uad","PM","PM","0.54782","1","21","0.0034722","0.16667","0.16319","7"
"1","Uad","PM","PM","0.58965","1","22","0.0034722","0.33333","0.32986","7"
"1","Uad","PM","PM","0.90131","1","23","0.0034722","0.16667","0.16319","7"
"1","Uad","PM","PM","0.66415","1","24","0.0034722","0.083333","0.086806","7"
"1","Uad","PM","PM","1.3083","1","25","0.0034722","0.5","0.49653","7"
"1","Uad","PM","PM","0.64643","1","26","0.0034722","0.33333","0.33681","7"
"1","Uad","PM","PM","0.64372","1","27","0.0034722","0.16667","0.17014","7"
"1","Uad","PM","PM","0.8709","1","28","0.0034722","0.25","0.24653","7"
"1","Uad","PM","PM","0.74609","1","29","0.0034722","0.083333","0.086806","7"
"1","Uad","PM","PM","0.92789","1","1","0.49653","0.16667","0.33681","7"
"1","Uad","PM","PM","0.76696","0","2","0.49653","0.33333","0.16319","7"
"1","Uad","PM","PM","1.23","1","3","0.49653","0.25","0.24653","7"
"1","Uad","PM","PM","0.75143","1","4","0.49653","0.5","0.0034722","7"
"1","Uad","PM","PM","1.1331","0","5","0.49653","0.33333","0.16319","7"
"1","Uad","PM","PM","0.67797","1","6","0.49653","0.33333","0.16319","7"
"1","Uad","PM","PM","0.83929","1","7","0.49653","0.25","0.24653","7"
"1","Uad","PM","PM","0.6995","1","8","0.49653","0.41667","0.086806","7"
"1","Uad","PM","PM","1.0602","1","9","0.49653","0.33333","0.17014","7"
"1","Uad","PM","PM","0.79105","1","10","0.49653","0.5","0.0034722","7"
"1","Uad","PM","PM","0.59714","1","11","0.49653","0.33333","0.16319","7"
"1","Uad","PM","PM","1.2755","1","12","0.49653","0.16667","0.32986","7"
"1","Uad","PM","PM","0.84425","1","13","0.49653","0.41667","0.086806","7"
"1","Uad","PM","PM","0.67856","1","14","0.49653","0.16667","0.32986","7"
"1","Uad","PM","PM","0.5216","1","15","0.49653","0.16667","0.32986","7"
"1","Uad","PM","PM","0.81869","1","16","0.49653","0.5","0.0034722","7"
"1","Uad","PM","PM","0.86398","1","17","0.49653","0.33333","0.17014","7"
"1","Uad","PM","PM","0.76789","1","18","0.49653","0.16667","0.32986","7"
"1","Uad","PM","PM","0.93407","0","19","0.49653","0.5","0.0034722","7"
"1","Uad","PM","PM","1.3586","0","21","0.49653","0.25","0.24653","7"
"1","Uad","PM","PM","0.6931","0","22","0.49653","0.25","0.24653","7"
"1","Uad","PM","PM","1.2661","1","24","0.49653","0.33333","0.17014","7"
"1","Uad","PM","PM","1.1654","1","25","0.49653","0.41667","0.086806","7"
"1","Uad","PM","PM","1.3787","0","26","0.49653","0.41667","0.086806","7"
"1","Uad","PM","PM","0.78536","1","27","0.49653","0.16667","0.33681","7"
"1","Uad","PM","PM","0.99531","0","29","0.49653","0.16667","0.33681","7"
"1","Uad","PM","PM","0.72882","1","30","0.49653","0.33333","0.17014","7"
"1","Uad","PM","PM","0.9539","1","1","0.17014","0.5","0.32986","7"
"1","Uad","PM","PM","0.75156","1","2","0.17014","0.33333","0.16319","7"
"1","Uad","PM","PM","0.79205","1","3","0.17014","0.33333","0.49653","7"
"1","Uad","PM","PM","0.7908","1","4","0.17014","0.5","0.32986","7"
"1","Uad","PM","PM","0.76545","1","5","0.17014","0.33333","0.16319","7"
"1","Uad","PM","PM","0.9719","1","6","0.17014","0.33333","0.49653","7"
"1","Uad","PM","PM","0.88876","1","7","0.17014","0.16667","0.0034722","7"
"1","Uad","PM","PM","1.3216","1","8","0.17014","0.41667","0.24653","7"
"1","Uad","PM","PM","0.5284","1","9","0.17014","0.41667","0.24653","7"
"1","Uad","PM","PM","0.68981","1","10","0.17014","0.33333","0.49653","7"
"1","Uad","PM","PM","0.95696","1","11","0.17014","0.083333","0.086806","7"
"1","Uad","PM","PM","0.84352","1","12","0.17014","0.083333","0.086806","7"
"1","Uad","PM","PM","0.5197","0","13","0.17014","0.16667","0.33681","7"
"1","Uad","PM","PM","0.93772","1","14","0.17014","0.41667","0.24653","7"
"1","Uad","PM","PM","1.2515","1","15","0.17014","0.16667","0.33681","7"
"1","Uad","PM","PM","0.95961","1","16","0.17014","0.33333","0.16319","7"
"1","Uad","PM","PM","0.94341","1","17","0.17014","0.16667","0.33681","7"
"1","Uad","PM","PM","0.87219","1","18","0.17014","0.083333","0.086806","7"
"1","Uad","PM","PM","0.67537","1","19","0.17014","0.16667","0.0034722","7"
"1","Uad","PM","PM","0.87127","1","20","0.17014","0.41667","0.24653","7"
"1","Uad","PM","PM","0.84502","1","22","0.17014","0.16667","0.0034722","7"
"1","Uad","PM","PM","0.60027","1","25","0.17014","0.083333","0.086806","7"
"1","Uad","PM","PM","1.375","1","26","0.17014","0.5","0.32986","7"
"1","Uad","PM","PM","1.3872","1","28","0.17014","0.5","0.32986","7"
"1","Uad","PM","PM","0.72044","1","29","0.17014","0.33333","0.16319","7"
"1","Uad","PM","PM","0.81734","1","30","0.17014","0.16667","0.0034722","7"
"1","Uad","PM","PM","0.62448","1","2","0.16319","0.33333","0.17014","7"
"1","Uad","PM","PM","1.5444","1","4","0.16319","0.25","0.086806","7"
"1","Uad","PM","PM","0.55845","1","5","0.16319","0.5","0.33681","7"
"1","Uad","PM","PM","0.54019","1","6","0.16319","0.083333","0.24653","7"
"1","Uad","PM","PM","1.028","1","7","0.16319","0.5","0.33681","7"
"1","Uad","PM","PM","0.71663","1","8","0.16319","0.083333","0.24653","7"
"1","Uad","PM","PM","1.1638","1","10","0.16319","0.16667","0.32986","7"
"1","Uad","PM","PM","1.0505","0","11","0.16319","0.33333","0.49653","7"
"1","Uad","PM","PM","0.59791","1","12","0.16319","0.33333","0.17014","7"
"1","Uad","PM","PM","0.7335","1","13","0.16319","0.16667","0.32986","7"
"1","Uad","PM","PM","1.1696","1","15","0.16319","0.33333","0.49653","7"
"1","Uad","PM","PM","0.56269","1","16","0.16319","0.16667","0.0034722","7"
"1","Uad","PM","PM","0.5806","1","17","0.16319","0.16667","0.0034722","7"
"1","Uad","PM","PM","0.50056","1","18","0.16319","0.16667","0.0034722","7"
"1","Uad","PM","PM","0.88743","1","19","0.16319","0.16667","0.32986","7"
"1","Uad","PM","PM","0.65104","1","20","0.16319","0.33333","0.17014","7"
"1","Uad","PM","PM","1.6543","1","21","0.16319","0.083333","0.24653","7"
"1","Uad","PM","PM","1.2992","1","22","0.16319","0.5","0.33681","7"
"1","Uad","PM","PM","0.73186","1","23","0.16319","0.25","0.086806","7"
"1","Uad","PM","PM","0.6127","1","24","0.16319","0.5","0.33681","7"
"1","Uad","PM","PM","0.73969","1","25","0.16319","0.16667","0.0034722","7"
"1","Uad","PM","PM","0.74024","1","26","0.16319","0.25","0.086806","7"
"1","Uad","PM","PM","1.0614","1","27","0.16319","0.33333","0.17014","7"
"1","Uad","PM","PM","0.68025","1","28","0.16319","0.33333","0.49653","7"
"1","Uad","PM","PM","0.65219","1","29","0.16319","0.33333","0.49653","7"
"1","Uad","PM","PM","0.88974","1","30","0.16319","0.083333","0.24653","7"
"1","Uad","PM","PM","1.0623","1","1","0.33681","0.16667","0.49653","7"
"1","Uad","PM","PM","0.66688","1","3","0.33681","0.33333","0.32986","7"
"1","Uad","PM","PM","0.826","1","5","0.33681","0.16667","0.49653","7"
"1","Uad","PM","PM","0.57587","1","6","0.33681","0.5","0.16319","7"
"1","Uad","PM","PM","0.69583","1","7","0.33681","0.33333","0.32986","7"
"1","Uad","PM","PM","0.65079","1","8","0.33681","0.16667","0.17014","7"
"1","Uad","PM","PM","0.75744","1","9","0.33681","0.16667","0.17014","7"
"1","Uad","PM","PM","1.5314","0","10","0.33681","0.41667","0.24653","7"
"1","Uad","PM","PM","0.6054","1","11","0.33681","0.5","0.16319","7"
"1","Uad","PM","PM","1.0131","1","12","0.33681","0.16667","0.49653","7"
"1","Uad","PM","PM","0.78697","1","13","0.33681","0.41667","0.24653","7"
"1","Uad","PM","PM","0.68126","1","14","0.33681","0.5","0.16319","7"
"1","Uad","PM","PM","0.5016","1","15","0.33681","0.25","0.086806","7"
"1","Uad","PM","PM","1.2479","1","16","0.33681","0.41667","0.24653","7"
"1","Uad","PM","PM","0.6392","1","18","0.33681","0.5","0.16319","7"
