,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_Intercept_subj.18,2.3543285147535356,0.07648211160192014,2.2048177091123136,2.302880920546233,2.3543365634767026,2.4053844559358506,2.506237022762595,0.0011069420915396256
v_Intercept_subj.19,2.857403236595287,0.08830211285157699,2.6868062092499043,2.797647433324043,2.856304096495292,2.918205888708548,3.032321394251149,0.0015106327353585475
v_Intercept_subj.20,2.0474734220060267,0.06672093161214891,1.9171610084546842,2.002717445699058,2.046574434781531,2.092241582995928,2.178248544709221,0.001067433826082119
v_Intercept_subj.21,2.7460427162513654,0.08278848417607997,2.5841547572974943,2.690140299405724,2.7458200868819,2.8016692605143856,2.9123843306747648,0.0013931578056667576
v_Intercept_subj.22,1.1588437417769533,0.05584195132909362,1.0493523474320687,1.1206313799783698,1.1591057513075917,1.1958607730134099,1.2692507965119615,0.0009715331572216904
v_Intercept_subj.23,2.0246930066154114,0.0694344209812698,1.8887125765849926,1.9782384840658993,2.024641633332438,2.072026019422112,2.160061221516552,0.0010516262583422046
v_Intercept_subj.24,1.070355493257322,0.04811751058672866,0.9758256126066329,1.0374245203634236,1.07031751762411,1.1028220541966884,1.1669748199517698,0.0007422921659803195
v_Intercept_subj.25,0.5096263587292578,0.050729890626827666,0.41049148776306515,0.4755084116628701,0.5092235860128979,0.5446330313104701,0.6077897771456171,0.0008404603880617174
v_Intercept_subj.26,1.3973574985072825,0.06278797222939318,1.2760032708949154,1.354535627707707,1.3963667395312236,1.4402109475636973,1.5200755723097739,0.0009807646956603534
v_Intercept_subj.27,1.8874756107339272,0.06415526210000784,1.7625794844638993,1.8440364190752743,1.8870015413053278,1.931130253727658,2.0129619537861982,0.0009594475598125273
v_Intercept_subj.28,1.7212769463460975,0.05748199439441185,1.611344279851994,1.6822690340772288,1.7211194128861949,1.760468797148502,1.8354245318599383,0.0009621231036548295
v_Intercept_subj.29,2.358689914284325,0.07091396891125595,2.218700791309332,2.3103814690783793,2.3574349468956455,2.4069315387041916,2.501316210469197,0.0014613375442001097
v_Intercept_subj.30,2.1713897391130543,0.07058238125925725,2.034062002011297,2.124085361758277,2.1706335612321705,2.219164023931654,2.309418315981708,0.0009613151163112484
v_Intercept_subj.31,1.4347919426792524,0.06823557980861757,1.2988740921522637,1.3890733170938743,1.4352101908312256,1.481859573156783,1.5685372251639165,0.0009298885903286936
v_Intercept_subj.32,1.77866021148874,0.06101837598457612,1.6580077869980467,1.7381154290403549,1.7788351028450147,1.8201635252360908,1.8986412010604663,0.0009823871215358237
v_Intercept_subj.33,2.100058927414309,0.0674393205353818,1.9680698314239435,2.055267752943246,2.098903338758581,2.145128337165126,2.232174532002026,0.00114036951355705
v_Intercept_subj.34,1.518770922984469,0.06337213395040785,1.3924961764135757,1.4772262721246423,1.5187317688246849,1.5612333086273356,1.6430504945903999,0.0009807936115467833
v_Intercept_subj.35,1.0568094405374149,0.053340279199896916,0.9527376886700097,1.02086759419547,1.0578137945769848,1.0919057630750801,1.1612452313725101,0.0008090195317636316
v_Intercept_subj.36,1.9928593322375396,0.07340136210651929,1.851195535361333,1.9429797341415345,1.9933518354103767,2.042440786658982,2.137265239690547,0.0010673828921005
"v_C(stim, Treatment('Rem'))[T.Con]",0.18776407597689546,0.024898157936462217,0.140229905927948,0.17086366215978413,0.1872280508181262,0.20455603109579823,0.23753314856837549,0.0006057586261267341
"v_C(stim, Treatment('Rem'))[T.Uad]",-0.04306261566147733,0.02449135816387373,-0.08931847984305824,-0.06004078383707238,-0.04325611162722355,-0.026577016101344143,0.005369849711838223,0.0005538121765928043
t_Intercept,0.44928628716162367,0.0074415152843492986,0.43512739497417063,0.4442258892990263,0.4492684169625838,0.45423650188315656,0.46392160001567695,0.0001092605177953884
t_Intercept_std,0.04489682434735478,0.005769506130841228,0.03531997067436915,0.0408266310820025,0.04425835478267643,0.04825091419444047,0.05800690906799401,8.292950559125044e-05
t_Intercept_subj.1,0.44247052757862404,0.00389113887952217,0.4344291484839454,0.43995600818041936,0.4425075833381149,0.44509618197161793,0.4499585421465061,9.035100695014069e-05
t_Intercept_subj.2,0.4328189773984621,0.0029956501442717385,0.42695809161937337,0.4307660188025054,0.4328674972184925,0.43492477483188735,0.4384938739562687,7.351430166527723e-05
t_Intercept_subj.3,0.3842896501270376,0.00279965602292361,0.3787204997562856,0.382409931905081,0.38435042129625663,0.38622868304336755,0.3896396865259286,5.9529288292186366e-05
t_Intercept_subj.4,0.45179401616267534,0.003998955421019496,0.4437844376090164,0.44901516766732635,0.4519068661256007,0.45469064460591685,0.4592710820662849,7.312729608976269e-05
t_Intercept_subj.5,0.469318022308868,0.007077101721554263,0.4519618628712064,0.4657196990468346,0.4702165110331467,0.47400909356608684,0.4806450277742295,0.0004327166733367075
t_Intercept_subj.6,0.38771419108034044,0.003198513420636116,0.38125433840451667,0.38564822122081877,0.38787523617085556,0.3898998576499887,0.393674857376952,7.22231019733719e-05
t_Intercept_subj.7,0.4057235341845952,0.004681129321484766,0.39764891938626556,0.4022564865032865,0.4051467682421608,0.40933407744790773,0.41479432729491356,9.797760276027412e-05
t_Intercept_subj.8,0.43771311697719345,0.0036584175450727055,0.43121809356232893,0.4353715820542763,0.4375420779485149,0.43975627217058255,0.44643316375636144,8.482930028890495e-05
t_Intercept_subj.9,0.49973592169145087,0.0023372040835004495,0.4957009826963427,0.4982056857430402,0.4995381954305284,0.5010407946254792,0.5052045381032895,4.323606946552391e-05
t_Intercept_subj.10,0.39242597679666613,0.0019503940826205717,0.38867170076380414,0.3911493580185089,0.3924019756206173,0.39357940520878826,0.39646235337875974,4.7061824563163167e-05
t_Intercept_subj.11,0.41797656622003787,0.0033272712351889735,0.41117588909183533,0.41580477056761506,0.41800540294806215,0.4202265986281821,0.42436765842557117,7.998933803938653e-05
t_Intercept_subj.12,0.39409609140707624,0.002892635912219344,0.3882495539257681,0.3922354060050455,0.3942226286443785,0.3960538802533963,0.3995264531390289,7.510349746114118e-05
t_Intercept_subj.13,0.5373677383833221,0.004688388780259577,0.5281220995340851,0.5342247454398599,0.5375092780410836,0.5406242813336479,0.5464286072157317,8.588746008272924e-05
t_Intercept_subj.14,0.5640092587520373,0.0034931405459566987,0.5576269607053259,0.5617015178526267,0.5638335310842097,0.5661606764423954,0.571371986220564,6.143384991309886e-05
t_Intercept_subj.15,0.4465797292078085,0.0031198944402508295,0.4400527738381944,0.4444379859169557,0.44693750463242393,0.4488887415235411,0.45198635435774653,5.6620443567118714e-05
t_Intercept_subj.16,0.42803633940148866,0.0051225845388249884,0.41907891109661294,0.42450817975901717,0.4275469643899448,0.430999863258449,0.4398354167500424,0.00010039535749968918
t_Intercept_subj.17,0.4097626625588071,0.0040149611734102445,0.4026728321137909,0.4068399138398932,0.4094272301227365,0.4125444307541387,0.4177710967901521,9.702829658906133e-05
t_Intercept_subj.18,0.4590896590764094,0.00271692455303716,0.4539133346395984,0.45733018801958586,0.4590357600680718,0.4607663036073882,0.464821535099786,6.899151259516836e-05
t_Intercept_subj.19,0.43779510655932646,0.003260710973823635,0.43111175008541236,0.43558509568179504,0.437977236395622,0.4401555392787194,0.4436473915409213,8.530278376327777e-05
t_Intercept_subj.20,0.49266059218982955,0.005340759929116089,0.4815533721866604,0.48908909350954966,0.4931145724542748,0.4964885898812719,0.50195202247151,0.00013464579182367826
t_Intercept_subj.21,0.41477233195402996,0.0022743293648281046,0.4101400467519227,0.41328972298197403,0.41480545031410027,0.41627599811316374,0.41923448069266706,6.627674368818742e-05
t_Intercept_subj.22,0.4052475365130838,0.005533314775162853,0.39581388362809067,0.4010138999345122,0.404710029389137,0.4095395185862534,0.41589162591069556,0.00010558734487138648
t_Intercept_subj.23,0.4343959231794919,0.0032649530477334193,0.4278823442412031,0.43220932414693003,0.4344335277958824,0.43662130537395544,0.4406826514052711,7.755730084651924e-05
t_Intercept_subj.24,0.4919365881253216,0.0038377871677783286,0.48406953803018776,0.48945201199710237,0.49203549891619536,0.494511431079681,0.4993414981794582,7.3799208666652e-05
t_Intercept_subj.25,0.5622553394981051,0.003054509361177404,0.5564203206074758,0.5601379047988578,0.5622618109732087,0.5644275779297933,0.5681541997734986,6.232219664190224e-05
t_Intercept_subj.26,0.4433863813026703,0.003043413243056126,0.4363676022697766,0.4417299858123084,0.4436059118157835,0.4453992990063725,0.44872123337556136,7.11682210884361e-05
t_Intercept_subj.27,0.45877057562827683,0.0032503615820322195,0.4518748381850138,0.4566829479511704,0.45898789794143796,0.4610414795506072,0.46461298673677165,8.738836411584816e-05
t_Intercept_subj.28,0.4636077114206402,0.004562169729629458,0.455217018873607,0.4604884529172295,0.463345287651821,0.4665457276095973,0.47302853993101873,8.81777218440168e-05
t_Intercept_subj.29,0.47280463621535146,0.0043180624509162715,0.463173550392437,0.47015762898872254,0.4731960280910931,0.47583723207435485,0.48025254177490806,0.00012545676062455268
t_Intercept_subj.30,0.4220598591463995,0.002723138061846937,0.4166960272688223,0.4202339504445372,0.4220412907492178,0.4238916476431494,0.42733434419075317,5.401876442764324e-05
t_Intercept_subj.31,0.4249638764208343,0.0021658707957302194,0.42072691167689424,0.42350546278827594,0.42490525352206276,0.42645042271129374,0.4293090450479007,7.504977926572944e-05
t_Intercept_subj.32,0.44010976793816114,0.003914860876306807,0.43254533587730765,0.4374977997114079,0.4401413138562895,0.4427497365776173,0.4479012465549652,8.134615827324018e-05
t_Intercept_subj.33,0.4642474934207394,0.002797005408964562,0.45854863112485106,0.46241685872105215,0.46437059107329426,0.4661702179878528,0.4694624411239222,5.5582461800278035e-05
t_Intercept_subj.34,0.43785674537410113,0.002934258041870147,0.43155612847342634,0.43599440821973057,0.43807928469885377,0.43987598551889484,0.44309693434478986,6.390789263750308e-05
t_Intercept_subj.35,0.49947556312322083,0.005630911173444323,0.48961617287117315,0.4952838155990061,0.49893003784047363,0.5035538618871636,0.5106300814666156,0.0001218950503998217
t_Intercept_subj.36,0.44293639485871117,0.002058245348209209,0.43893453374898145,0.44151141955772477,0.4429383161791736,0.4443378886160695,0.4469115820898596,5.1637090288379794e-05
"t_C(stim, Treatment('Rem'))[T.Con]",-0.0255594031816834,0.0013426911213304444,-0.02830791428015546,-0.02643451786614536,-0.025542943883146402,-0.024655062577571638,-0.023001769477095854,5.709108110081423e-05
"t_C(stim, Treatment('Rem'))[T.Uad]",-0.0035353227125183464,0.0014929408116811321,-0.006587258926428119,-0.004510454769882748,-0.0035087931085459956,-0.0025147117429999205,-0.0007114021236250202,5.575727842986618e-05
